candidate_id,kepid,y,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_snr,local_half_window
K03156.01,4150611,0,FALSE POSITIVE,0.761119678,131.68986,1.43,1112.0,,0.25
K00936.01,9388479,1,CONFIRMED,9.467821474,178.415842,2.4327,2237.0,,0.042824000120162964
K04696.01,9851845,0,FALSE POSITIVE,1.08195208,131.5252,4.807,33.6,,0.25
K02504.01,8110767,1,CONFIRMED,20.49041,144.41979,4.369,661.8,,0.03553694859147072
K05307.01,6615600,0,FALSE POSITIVE,2.19509634,132.74891,1.796,227.7,,0.13636454939842224
K04248.01,4568117,0,FALSE POSITIVE,0.562563871,131.73458,1.591,34.6,,0.25
K03990.01,6421503,0,FALSE POSITIVE,2.15839583,131.89506,8.09,352.2,,0.25
K04327.01,5371777,1,CONFIRMED,0.991659646,131.53686,2.215,77.3,,0.25
K08200.01,10214873,0,FALSE POSITIVE,5.959695593,135.2739557,1.8383,151.2,,0.05140922591090202
K06863.01,7350067,1,CONFIRMED,4.48559215,135.43172,0.8161,2265.0,,0.030323011800646782
K06247.01,11867071,0,FALSE POSITIVE,3.963787093,135.029951,3.10316,25015.2,,0.1304795891046524
K07349.01,10601579,0,FALSE POSITIVE,8.098754149,134.775324,5.62354,56616.3,,0.11572849750518799
K04033.01,4138557,0,FALSE POSITIVE,0.991552822,131.90235,1.135,607.2,,0.1907782107591629
K06388.01,4149684,0,FALSE POSITIVE,4.320850062,132.4183917,4.26661,75927.4,,0.1645744889974594
K03087.01,9119568,0,FALSE POSITIVE,5.54867998,133.9285,4.665,68.9,,0.1401234120130539
K01864.01,4149450,1,CONFIRMED,3.215109385,133.77747,4.365,158.0,,0.22627535462379456
K01915.01,9101496,1,CONFIRMED,6.56226483,132.61123,4.0144,260.8,,0.10195667296648026
K02070.01,6032517,0,FALSE POSITIVE,1.791406261,132.99503,2.8159,345.5,,0.25
K01993.01,9042357,0,FALSE POSITIVE,16.00351679,146.38812,4.001,668.3,,0.04166792333126068
K05255.01,6277594,0,FALSE POSITIVE,3.66115536,133.7708,14.807,34.3,,0.25
K02187.01,5894073,0,FALSE POSITIVE,10.5856758,136.9685,4.911,178.7,,0.07732146978378296
K01748.01,7593110,0,FALSE POSITIVE,3.549386251,134.247174,2.4342,50664.0,,0.11430145055055618
K00906.03,8226994,1,CONFIRMED,4.14810719,133.3881,2.535,175.2,,0.10185368359088898
K01717.01,9895006,1,CONFIRMED,10.56137217,133.76396,3.2645,238.4,,0.051516350358724594
K02557.01,10925113,0,FALSE POSITIVE,11.7761073,142.70558,2.829,281.3,,0.04003869742155075
K04055.01,3228825,0,FALSE POSITIVE,0.73095491,132.2174,2.206,29.6,,0.25
K01528.01,7691260,1,CONFIRMED,3.989544192,134.0989,1.591,190.0,,0.06646540760993958
K01396.02,9455556,1,CONFIRMED,3.70122061,180.27172,2.523,327.4,,0.11361116915941238
K07851.01,7841368,0,FALSE POSITIVE,25.3710555,141.8015,3.739,78.6,,0.024562111124396324
K01606.01,9886661,1,CONFIRMED,5.082748362,133.21176,1.7732,276.7,,0.05814439430832863
K01102.03,3231341,1,CONFIRMED,18.9985279,144.74157,4.529,430.7,,0.03973114863038063
K04288.01,4548011,1,CONFIRMED,6.28384079,133.20513,4.291,35.7,,0.11381043493747711
K03613.01,6546508,0,FALSE POSITIVE,3.053578643,133.878843,3.22884,52879.9,,0.17623256146907806
K06243.01,11673686,0,FALSE POSITIVE,4.618767943,133.386655,6.03,32609.2,,0.21759049594402313
K00949.01,9766437,1,CONFIRMED,12.53248222,170.76535,4.0168,1145.9,,0.05341852083802223
K02736.01,10842192,1,CONFIRMED,9.33648141,140.67893,2.5449,885.4,,0.04542931914329529
K05128.01,5130563,0,FALSE POSITIVE,0.915782856,132.27591,2.24,301.0,,0.25
K00556.01,5738496,0,FALSE POSITIVE,9.50150926,175.67002,6.852,509.5,,0.12019143253564835
K06686.01,6292732,0,FALSE POSITIVE,1.25338826,132.6307,3.828,44.7,,0.25
K03630.01,10259029,0,FALSE POSITIVE,7.061149921,134.558528,3.33515,131257.0,,0.07872065156698227
K02509.01,9880190,1,CONFIRMED,4.5513988,133.05954,2.457,188.7,,0.08997233957052231
K06765.02,6768616,0,FALSE POSITIVE,8.8249556,131.7064,2.976,121.1,,0.05620424821972847
K02451.01,6500206,0,FALSE POSITIVE,13.37499553,142.38153,1.639,458.1,,0.020423682406544685
K03107.01,10031500,0,FALSE POSITIVE,8.589562,132.0335,9.885,245.4,,0.19180256128311157
K01683.01,6034945,1,CONFIRMED,9.11500269,133.97523,4.558,268.3,,0.08334244787693024
K01710.01,7815744,1,CONFIRMED,14.20442616,142.7332,3.898,800.6,,0.04573691636323929
K02055.01,3128552,1,CONFIRMED,8.67890312,133.03651,3.5317,540.6,,0.06782154738903046
K00833.01,5376067,0,FALSE POSITIVE,3.951405455,173.276125,2.1862,2453.9,,0.09221191704273224
K00275.01,10586004,1,CONFIRMED,15.79196594,176.81888,7.2772,203.1,,0.07680276781320572
K00761.01,11152159,0,FALSE POSITIVE,2.701287801,170.69579,3.3827,860.4,,0.20870909094810486
K00485.01,12316431,0,FALSE POSITIVE,17.90766147,175.55977,5.396,1089.3,,0.050220590084791183
K02314.01,3219995,1,CONFIRMED,18.87058705,143.95639,3.4701,588.0,,0.03064822591841221
K02994.01,11244137,1,CONFIRMED,2.03387483,131.91927,3.097,73.6,,0.25
K02492.01,11752632,1,CONFIRMED,0.984941669,133.31801,1.9724,81.4,,0.25
K00935.01,9347899,1,CONFIRMED,20.86021229,180.017757,5.1937,1910.5,,0.04149606078863144
K07089.01,8767034,0,FALSE POSITIVE,0.58640848,131.55583,2.616,61.3,,0.25
K01297.01,10676923,0,FALSE POSITIVE,1.031096352,133.93938,2.781,265.4,,0.25
K06508.01,5078879,0,FALSE POSITIVE,1.039370613,131.62419,1.0713,743.6,,0.17178665101528168
K07582.01,7186259,0,FALSE POSITIVE,4.23965309,132.9703967,3.29,,,0.1293344795703888
K04359.01,1575873,0,FALSE POSITIVE,0.629001455,131.55662,1.263,14.7,,0.25
K02333.01,11121752,1,CONFIRMED,3.93083997,135.19393,2.932,101.4,,0.12431609630584717
K07926.01,9101271,0,FALSE POSITIVE,29.3657204,135.07289,8.7303,74936.0,,0.049549270421266556
K00201.01,6849046,1,CONFIRMED,4.225384543,137.5606891,2.82038,7563.0,,0.1112474650144577
K06948.01,7987749,0,FALSE POSITIVE,17.030857558,145.542727,4.24308,77832.4,,0.04152345284819603
K04267.01,7450747,1,CONFIRMED,2.20829637,131.63091,2.841,87.9,,0.2144186794757843
K06405.01,4356621,0,FALSE POSITIVE,1.7317958,132.8964,2.924,60.6,,0.25
K07021.01,8345358,0,FALSE POSITIVE,9.380632783,132.5586444,4.295,65832.8,,0.0763097032904625
K00549.02,3437776,0,FALSE POSITIVE,0.635587392,133.41665,4.7,147.7,,0.25
K07390.01,10936427,0,FALSE POSITIVE,14.361021578,138.842986,13.2895,459877.0,,0.15423113107681274
K04439.01,9899630,0,FALSE POSITIVE,1.33258455,132.0268,5.77,152.7,,0.25
K05730.01,9899607,0,FALSE POSITIVE,1.33259275,132.01197,4.014,79.1,,0.25
K06936.01,7947631,0,FALSE POSITIVE,1.258274109,132.7042523,1.92467,14159.9,,0.25
K06026.01,6268722,0,FALSE POSITIVE,2.638432816,133.003946,2.42989,48488.0,,0.153493270277977
K01775.01,4913000,0,FALSE POSITIVE,4.442520831,133.607376,2.4779,531.5,,0.09296148270368576
K02179.01,10670119,1,CONFIRMED,14.87149773,137.69573,2.4076,944.9,,0.02698226273059845
K02945.01,8617363,1,CONFIRMED,19.94752741,144.2469,1.756,861.3,,0.014671826735138893
K01948.01,9536692,0,FALSE POSITIVE,26.635216,155.5577,5.949,1492.8,,0.0372251532971859
K06530.01,5130890,0,FALSE POSITIVE,0.91057795,131.5209695,2.73,,,0.25
K01433.01,11288505,1,CONFIRMED,19.80787763,139.37983,3.453,616.3,,0.029054097831249237
K06854.01,7281399,0,FALSE POSITIVE,0.566803996,131.80782,3.399,141.6,,0.25
K00533.01,10513530,1,CONFIRMED,16.54967098,171.69398,4.3808,744.5,,0.04411769658327103
K02485.01,11125613,1,CONFIRMED,9.99115241,134.39335,2.657,391.7,,0.04432254657149315
K06114.01,4459068,0,FALSE POSITIVE,24.955998503,149.094437,2.76331,4856.1,,0.018454547971487045
K03214.01,7983117,1,CONFIRMED,11.49500229,141.27511,7.602,51.4,,0.11022181063890457
K00634.01,4861736,0,FALSE POSITIVE,6.277827312,172.5786,8.6841,1856.8,,0.23054951429367065
K04640.01,9412623,1,CONFIRMED,6.1082945,131.8756,3.493,61.1,,0.09530756622552872
K01923.01,4989057,1,CONFIRMED,7.23400381,137.67742,2.165,453.3,,0.049880169332027435
K01113.01,2854914,1,CONFIRMED,25.93406406,149.76273,4.6142,414.5,,0.029653405770659447
K08252.01,5026023,0,FALSE POSITIVE,1.99638423,131.5598,2.4,29.4,,0.20036223530769348
K07529.01,12367017,0,FALSE POSITIVE,1.222127938,131.81559,2.2613,2486.5,,0.25
K00232.03,4833421,1,CONFIRMED,21.58752788,142.96728,4.4968,336.8,,0.03471757844090462
K01030.01,2574338,1,CONFIRMED,9.22961384,138.43961,2.235,492.1,,0.040359217673540115
K02857.02,6345732,1,CONFIRMED,7.44136102,137.74695,4.554,79.7,,0.10199747234582901
K00875.01,7135852,1,CONFIRMED,4.220965778,170.622433,3.0854,2260.0,,0.1218283623456955
K05273.01,6364307,0,FALSE POSITIVE,5.2435703,132.7496,15.864,228.5,,0.25
K00795.01,3114167,1,CONFIRMED,6.770300385,170.57662,2.0844,1304.0,,0.05131234601140022
K02171.01,11410904,1,CONFIRMED,3.53232429,134.74727,2.765,224.2,,0.13046178221702576
K05887.01,11341314,0,FALSE POSITIVE,9.8338474,132.5363,14.585,57.6,,0.247190460562706
K01740.01,6762829,0,FALSE POSITIVE,18.795269797,138.6686066,9.9816,28241.1,,0.0885116308927536
K03754.01,8937019,0,FALSE POSITIVE,5.663604992,133.892182,1.4283,163385.0,,0.042031534016132355
K00938.02,9415172,1,CONFIRMED,1.04562195,133.91912,1.8955,213.0,,0.25
K01386.01,9143254,0,FALSE POSITIVE,1.137525054,133.805565,2.68228,18006.1,,0.25
K02415.01,5621586,1,CONFIRMED,5.25419589,133.72952,2.9878,461.8,,0.09477505087852478
K07026.01,8374499,0,FALSE POSITIVE,5.251918489,136.74098,5.59653,296478.0,,0.17760272324085236
K04566.01,11650401,1,CONFIRMED,3.94660745,132.24892,2.705,309.4,,0.11423313617706299
K00216.01,6152974,1,CONFIRMED,20.172024672,141.209182,3.1488,5368.1,,0.026016227900981903
K01078.03,10166274,1,CONFIRMED,28.46464804,158.03986,2.6657,1629.8,,0.015608249232172966
K00097.01,5780885,1,CONFIRMED,4.885488596,134.2768785,5.16165,7458.4,,0.17608781158924103
K01217.01,3542588,0,FALSE POSITIVE,3.47143963,133.74061,3.663,99.8,,0.17586363852024078
K00433.01,10937029,1,CONFIRMED,4.030466786,171.092308,2.7734,2908.3,,0.1146848127245903
K07288.01,10129482,0,FALSE POSITIVE,0.846291334,132.1935855,1.79962,190191.0,,0.25
K03631.01,8299947,0,FALSE POSITIVE,2.682767439,131.570648,4.58143,394412.0,,0.25
K04722.01,6593734,0,FALSE POSITIVE,0.58675746,131.75424,1.508,143.8,,0.25
K01654.01,11546211,0,FALSE POSITIVE,1.097211085,131.517201,1.6738,38946.0,,0.25
K01679.01,5529643,0,FALSE POSITIVE,0.759766456,131.7904,5.323,480.5,,0.25
K02873.01,6364276,0,FALSE POSITIVE,5.24368302,132.7109,10.873,225.4,,0.25
K03322.01,7767733,0,FALSE POSITIVE,25.19830439,142.2240343,5.1942,73834.2,,0.034355487674474716
K00497.01,4757437,1,CONFIRMED,13.19322809,175.6096,5.0036,585.7,,0.06320919841527939
K02034.02,3657758,1,CONFIRMED,2.3702932,133.6801,1.666,224.8,,0.11714443564414978
K01812.01,6279974,0,FALSE POSITIVE,0.805259257,132.100916,1.42246,1384.3,,0.25
K02655.01,10018233,1,CONFIRMED,16.2959916,133.90784,2.116,369.6,,0.021641314029693604
K00721.01,9964801,1,CONFIRMED,13.72462702,180.64807,6.9758,281.8,,0.0847114697098732
K00870.02,6949607,1,CONFIRMED,8.98581901,175.68418,2.8606,881.3,,0.05305767431855202
K03120.01,11499192,1,CONFIRMED,4.13592927,133.53763,2.377,156.2,,0.09578661620616913
K08289.01,10341781,0,FALSE POSITIVE,0.93371211,131.5372,4.76,126.2,,0.25
K05797.01,10480952,0,FALSE POSITIVE,2.037453129,131.5522356,5.43155,315914.0,,0.25
K04045.01,2708203,0,FALSE POSITIVE,1.89125855,132.6891,5.415,67.9,,0.25
K01913.01,9704384,1,CONFIRMED,5.50860699,132.2983,3.0788,203.9,,0.09315119683742523
K01889.02,11074178,1,CONFIRMED,9.18189122,132.40505,4.343,363.6,,0.07883270829916
K01231.01,6462874,0,FALSE POSITIVE,22.34293693,155.08552,7.0813,2691.1,,0.05282280966639519
K06149.01,6674908,0,FALSE POSITIVE,0.503199724,131.90627,1.117,275.6,,0.25
K03219.01,7985733,0,FALSE POSITIVE,0.544561598,131.94532,1.6053,35.2,,0.25
K03779.01,5206233,0,FALSE POSITIVE,6.195861785,134.23422,2.6078,3509.8,,0.07014897465705872
K07753.01,5952448,0,FALSE POSITIVE,0.905675699,132.20066,1.701,73.2,,0.25
K03842.01,9532637,0,FALSE POSITIVE,0.61496383,132.022402,1.93053,358049.0,,0.25
K03178.01,10991239,0,FALSE POSITIVE,0.523629052,131.63487,3.443,122.0,,0.25
K01562.01,5308663,0,FALSE POSITIVE,0.784512952,355.57263,2.4623,586.0,,0.25
K02193.01,8282651,1,CONFIRMED,2.361724472,133.23932,1.2167,587.0,,0.08586239814758301
K04024.01,10714072,1,CONFIRMED,8.40693068,133.42739,1.866,167.1,,0.03699328750371933
K01874.02,8978528,1,CONFIRMED,7.41634701,135.85372,2.1362,505.5,,0.0480065643787384
K06117.01,4737267,0,FALSE POSITIVE,9.524076544,134.803805,10.4891,198399.0,,0.18355409801006317
K04675.01,10130057,0,FALSE POSITIVE,2.17812826,132.03068,2.601,100.8,,0.19902409613132477
K01012.01,8127639,0,FALSE POSITIVE,1.023471798,354.8182,2.3499,861.4,,0.25
K00377.01,3323887,1,CONFIRMED,19.270825843,182.5436,4.1281,6660.5,,0.035702500492334366
K00369.01,7175184,1,CONFIRMED,5.88527364,174.42554,1.9531,112.7,,0.05531037226319313
K03161.01,2696703,0,FALSE POSITIVE,6.09406648,133.65981,2.085,3027.0,,0.05702267959713936
K01904.01,8766650,1,CONFIRMED,12.43929428,136.37952,3.176,254.3,,0.04255332425236702
K04068.01,6226908,1,CONFIRMED,19.597317,135.26526,4.508,1014.1,,0.03833858296275139
K01716.01,9838949,1,CONFIRMED,4.88084456,136.19585,2.5574,343.0,,0.08732778578996658
K06756.01,6695622,0,FALSE POSITIVE,14.5567427,135.6994,1.421,185.1,,0.016269665211439133
K07365.01,10711913,0,FALSE POSITIVE,19.407958161,135.3915368,6.09676,142059.0,,0.052356187254190445
K06431.01,4633434,0,FALSE POSITIVE,22.271198511,134.7601462,4.58598,179042.0,,0.03431921452283859
K00948.01,9761882,1,CONFIRMED,24.58716355,173.70572,3.984,907.5,,0.027005961164832115
K03925.03,10788461,1,CONFIRMED,5.3235335,133.0952,2.714,342.4,,0.08496862649917603
K01170.01,10482160,1,CONFIRMED,7.34373964,137.29874,1.1784,574.4,,0.026743868365883827
K00664.01,6442340,1,CONFIRMED,13.13747785,170.22786,4.8655,212.8,,0.061725445091724396
K01936.01,4945877,0,FALSE POSITIVE,1.339670241,132.16786,1.895,28.6,,0.23575453460216522
K02125.01,9405595,1,CONFIRMED,23.3593589,144.01826,5.389,570.1,,0.0384499691426754
K03700.01,3838496,0,FALSE POSITIVE,2.990252395,133.110629,7.8462,216437.0,,0.25
K03437.01,4645174,1,CONFIRMED,15.0330623,131.89493,6.326,132.2,,0.07013430446386337
K04255.01,10407482,1,CONFIRMED,6.30558387,131.53058,2.619,193.1,,0.06922435760498047
K01704.01,7386827,1,CONFIRMED,10.4188915,137.74971,3.0069,670.0,,0.048100125044584274
K00019.01,7255336,0,FALSE POSITIVE,1.20320092,133.929836,1.9197,2807.1,,0.25
K00926.01,9077124,1,CONFIRMED,3.166353562,170.966145,3.3129,1473.4,,0.17438040673732758
K01692.02,6616218,1,CONFIRMED,2.46106962,133.32138,2.184,84.2,,0.147903174161911
K01755.01,5302006,0,FALSE POSITIVE,6.14631207,132.74983,3.803,891.1,,0.10312417149543762
K04869.01,8056651,0,FALSE POSITIVE,5.5834987,132.562,2.484,87.4,,0.0741470605134964
K06005.01,5385773,0,FALSE POSITIVE,12.4254201,141.5458,18.56,144.5,,0.2489520162343979
K01626.01,6387542,1,CONFIRMED,2.53475568,132.68024,4.5716,463.0,,0.25
K00223.01,4545187,1,CONFIRMED,3.177414601,134.478892,1.5262,1134.3,,0.08005460351705551
K04573.01,4848321,0,FALSE POSITIVE,1.50178705,131.56426,2.936,86.7,,0.25
K03896.01,6222898,0,FALSE POSITIVE,3.89043062,132.7665,6.596,195.4,,0.25
K05053.01,4274816,0,FALSE POSITIVE,14.3641542,144.2631,2.629,89.2,,0.030504174530506134
K01053.01,5956656,1,CONFIRMED,1.224866441,133.20824,1.7086,196.0,,0.23248793184757233
K02839.01,6186964,1,CONFIRMED,2.164570593,131.83142,1.2862,525.1,,0.09903427213430405
K06309.01,3228740,0,FALSE POSITIVE,0.730956716,132.21412,2.097,27.8,,0.25
K00623.04,12068975,1,CONFIRMED,25.2100146,154.41122,6.553,62.1,,0.04332273080945015
K04894.01,10031918,0,FALSE POSITIVE,8.5900471,131.9816,3.463,137.0,,0.06719016283750534
K04760.01,9474232,0,FALSE POSITIVE,13.6917833,133.78898,4.198,145.4,,0.0511012077331543
K02205.01,9992325,1,CONFIRMED,24.08632177,148.20086,2.236,1041.7,,0.015472128987312317
K07095.01,8822585,0,FALSE POSITIVE,1.627538928,131.91531,5.583,39.0,,0.25
K01501.01,7439316,1,CONFIRMED,2.617028373,134.03294,2.046,499.4,,0.13030046224594116
K02169.02,9006186,1,CONFIRMED,3.26662733,136.08452,2.056,59.9,,0.10489922016859055
K08090.01,3954211,0,FALSE POSITIVE,0.594274521,131.839508,2.162,4691.5,,0.25
K02865.01,8681833,1,CONFIRMED,1.311558909,131.53283,1.919,141.3,,0.24385738372802734
K01625.01,6312314,0,FALSE POSITIVE,1.221204888,133.61014,1.8511,111.6,,0.25
K02496.01,9964748,0,FALSE POSITIVE,1.183818383,131.88403,1.393,84.3,,0.19611679017543793
K01445.01,11336883,1,CONFIRMED,7.16893064,135.67854,4.6766,112.8,,0.10872379690408707
K01760.02,3967760,1,CONFIRMED,8.77514782,133.70319,3.176,351.9,,0.0603218711912632
K03406.01,11098573,0,FALSE POSITIVE,15.6937855,131.9841,5.149,367.7,,0.054681941866874695
K00661.01,6347299,1,CONFIRMED,14.40090414,174.98964,4.1682,379.6,,0.04824002832174301
K04147.01,8029197,0,FALSE POSITIVE,2.15292788,132.36514,3.043,41.4,,0.23557066917419434
K00548.01,12600735,1,CONFIRMED,21.30020491,189.70595,4.0852,659.8,,0.031965263187885284
K03856.01,5397166,0,FALSE POSITIVE,1.811966339,132.27828,3.792,408.1,,0.25
K02854.01,5513866,0,FALSE POSITIVE,0.755111225,131.80687,3.164,168.0,,0.25
K04828.01,10556180,0,FALSE POSITIVE,1.02104719,131.5654,6.39,246.1,,0.25
K03265.01,10030778,0,FALSE POSITIVE,29.47316279,154.89251,6.4327,12568.5,,0.03637602925300598
K01851.01,10464050,1,CONFIRMED,4.469754641,131.84402,1.813,553.9,,0.06760251522064209
K00911.01,8490993,1,CONFIRMED,4.093578461,171.00954,2.5833,538.6,,0.10517692565917969
K05041.01,4144238,0,FALSE POSITIVE,22.9138322,140.6387,4.855,340.3,,0.03531345725059509
K02743.01,8095441,1,CONFIRMED,11.87457664,140.21259,1.9797,220.7,,0.02778625302016735
K02178.01,2014991,0,FALSE POSITIVE,6.49676881,132.17439,2.527,135.0,,0.064827099442482
K07030.01,8381592,0,FALSE POSITIVE,2.892087553,133.201742,3.16757,71631.0,,0.18254230916500092
K07504.01,12004689,0,FALSE POSITIVE,2.5212708,132.8596,2.706,163.3,,0.178878054022789
K02493.01,10028535,1,CONFIRMED,0.663085361,131.97961,1.1522,322.7,,0.25
K05298.01,6543674,0,FALSE POSITIVE,1.195515364,132.3039982,6.08509,396401.0,,0.25
K05543.01,8560475,0,FALSE POSITIVE,7.41505161,133.31055,2.061,937.0,,0.04632469266653061
K00456.01,7269974,1,CONFIRMED,13.69942266,171.48036,4.3409,1292.9,,0.05281122773885727
K03953.01,10651816,0,FALSE POSITIVE,3.1877519,134.418,14.836,452.3,,0.25
K02517.01,8947520,1,CONFIRMED,0.968527683,131.50954,1.3672,114.6,,0.23527120053768158
K03324.01,4271474,1,CONFIRMED,21.8634638,145.2419,3.542,871.0,,0.027000905945897102
K03948.01,6045250,0,FALSE POSITIVE,0.909310626,131.725419,3.4411,12126.6,,0.25
K02045.01,6026438,1,CONFIRMED,5.47665801,135.70431,2.5482,648.0,,0.07754728943109512
K06719.01,6471229,0,FALSE POSITIVE,1.75251585,132.7544,3.489,125.9,,0.25
K03378.01,4376629,0,FALSE POSITIVE,27.6775212,146.1243,2.513,293.9,,0.015132617205381393
K03587.01,11968513,0,FALSE POSITIVE,1.036592635,132.089146,2.40749,124498.0,,0.25
K01984.01,10094670,1,CONFIRMED,22.06402,148.9199,4.1,388.7,,0.030970482155680656
K00498.01,4833135,0,FALSE POSITIVE,8.661374,177.5427,2.972,160.1,,0.05718877166509628
K00840.01,5651104,1,CONFIRMED,3.04033046,169.9490106,1.8411,10858.8,,0.10092652589082718
K06376.01,3973002,0,FALSE POSITIVE,1.992098705,132.891052,4.03833,69414.0,,0.25
K06456.01,4839180,0,FALSE POSITIVE,4.426344495,134.231165,5.84235,276139.0,,0.2199840098619461
K05403.01,7599004,0,FALSE POSITIVE,2.41172358,133.8617,2.6311,3364.7,,0.18182708323001862
K06906.01,7695445,0,FALSE POSITIVE,1.74336627,132.8574,10.405,451.0,,0.25
K07051.01,8526387,0,FALSE POSITIVE,0.772803664,131.70354,1.368,290.2,,0.25
K06048.01,8019043,0,FALSE POSITIVE,1.985586627,132.9336782,2.53163,72584.2,,0.21250058710575104
K02687.02,7202957,1,CONFIRMED,8.16733851,136.20356,3.337,104.9,,0.06809643656015396
K00832.01,5372966,0,FALSE POSITIVE,9.286358079,171.8214689,3.49949,44791.4,,0.06280700117349625
K04142.01,9716302,0,FALSE POSITIVE,1.332566763,132.04547,4.001,384.9,,0.25
K01678.01,5527172,0,FALSE POSITIVE,3.183961388,132.865355,3.7875,39268.0,,0.19825930893421173
K00475.02,10577994,1,CONFIRMED,15.31296388,171.79412,3.0935,864.9,,0.03366972878575325
K02113.02,7207061,1,CONFIRMED,12.33087921,361.9744,3.0664,872.2,,0.04144608601927757
K04540.01,12108293,0,FALSE POSITIVE,0.705455349,131.67764,2.469,74.9,,0.25
K01526.01,9824805,1,CONFIRMED,4.4444826,133.46308,3.686,163.0,,0.1382238119840622
K06094.01,2161623,0,FALSE POSITIVE,2.283466438,132.34883,7.7999,864260.0,,0.25
K06968.01,8111622,0,FALSE POSITIVE,15.44605962,145.5341274,4.5963,330907.0,,0.049595173448324203
K08075.01,12021943,0,FALSE POSITIVE,6.0962602,134.9875,10.4,30.4,,0.25
K07234.01,9821078,0,FALSE POSITIVE,8.429438192,132.2922535,3.94306,456346.0,,0.07796209305524826
K08021.01,10535886,0,FALSE POSITIVE,0.93376021,132.4413,3.182,56.5,,0.25
K00358.01,12017140,0,FALSE POSITIVE,22.845241036,172.8026986,5.3007,45676.5,,0.03867107257246971
K07507.01,12022517,0,FALSE POSITIVE,3.442714533,132.3912568,3.36034,60039.0,,0.1626787930727005
K07171.01,9412462,0,FALSE POSITIVE,10.186578749,132.5289587,10.6304,340671.0,,0.17392820119857788
K01082.02,10141900,1,CONFIRMED,4.09667624,133.09833,2.19,302.3,,0.08909662067890167
K02027.01,8556077,0,FALSE POSITIVE,3.635723653,134.6084,2.1862,80.0,,0.10021847486495972
K01514.01,9520668,0,FALSE POSITIVE,1.399326503,133.61426,1.8305,206.4,,0.21802155673503876
K00623.03,12068975,1,CONFIRMED,5.59931543,171.47391,3.8944,84.8,,0.11591893434524536
K06896.01,7631194,0,FALSE POSITIVE,0.811390968,131.8759,1.0114,139.9,,0.20775023102760315
K07411.01,11137061,0,FALSE POSITIVE,1.88912273,132.953,4.219,60.2,,0.25
K03135.01,9899352,0,FALSE POSITIVE,1.332562831,132.05088,6.24,297.9,,0.25
K02220.02,6871071,1,CONFIRMED,5.02818253,134.10891,3.526,181.3,,0.1168745681643486
K00889.01,757450,1,CONFIRMED,8.884922995,169.991686,2.07004,16053.4,,0.03883057460188866
K04196.01,8179190,0,FALSE POSITIVE,0.662457501,131.90556,1.527,64.1,,0.25
K07980.01,9959368,0,FALSE POSITIVE,1.33255801,132.0631,4.74,48.7,,0.25
K01778.01,5444384,0,FALSE POSITIVE,1.519529227,132.55256,5.1675,8372.5,,0.25
K03009.01,12405333,1,CONFIRMED,0.764863517,132.13343,1.16,150.2,,0.25
K06234.01,11099351,0,FALSE POSITIVE,2.37795507,132.557333,2.4329,4391.1,,0.17051765322685242
K07029.01,8379547,0,FALSE POSITIVE,6.042029838,132.205367,8.0666,132864.0,,0.22251352667808533
